dataset,a,w,method,tlb,param
Chinatown,5,10,spartan,0.5025582275890593,dp_debug-reg7-delta0.5
Chinatown,6,10,sax,0.0465559608097189,none
Chinatown,6,10,sfa,0.4470445064240572,none
Chinatown,6,10,sfa,0.446810613595715,var
Chinatown,6,10,spartan,0.4684996406923731,woDAA
Chinatown,6,10,spartan,0.5132451340331766,dp_debug-reg7-delta0.5
Chinatown,7,10,sax,0.0288640850953419,none
Chinatown,7,10,sfa,0.4931924070108239,none
Chinatown,7,10,sfa,0.4930341940389485,var
Chinatown,7,10,spartan,0.4833675537602181,woDAA
Chinatown,7,10,spartan,0.526320272215086,dp_debug-reg7-delta0.5
Chinatown,8,10,sax,0.0447419528728501,none
Chinatown,8,10,sfa,0.4955428207715918,none
Chinatown,8,10,sfa,0.4959257410422438,var
Chinatown,8,10,spartan,0.5350420839581065,woDAA
Chinatown,8,10,spartan,0.6243519917230017,dp_debug-reg7-delta0.5
Chinatown,9,10,sax,0.0780802909124728,none
Chinatown,9,10,sfa,0.5450391511311851,none
Chinatown,9,10,sfa,0.5451931056161449,var
Chinatown,9,10,spartan,0.5422689497669428,woDAA
Chinatown,9,10,spartan,0.6294503341953652,dp_debug-reg7-delta0.5
Chinatown,10,10,sax,0.1375806366568953,none
Chinatown,10,10,sfa,0.5645462768850829,none
Chinatown,10,10,sfa,0.5658062511347842,var
Chinatown,10,10,spartan,0.5679132230587713,woDAA
Chinatown,10,10,spartan,0.6351114110079079,dp_debug-reg7-delta0.5
ElectricDevices,4,4,sax,0.047951798327508,none
ElectricDevices,4,4,sfa,0.1046197783732538,none
ElectricDevices,4,4,sfa,0.1022694305351794,var
ElectricDevices,4,4,spartan,0.1075234004333237,woDAA
ElectricDevices,4,4,spartan,0.1075234004333237,dp_debug-reg7-delta0.5
ElectricDevices,5,4,sax,0.0626778140500076,none
ElectricDevices,5,4,sfa,0.1351076479413253,none
ElectricDevices,5,4,sfa,0.1327689766655826,var
ElectricDevices,5,4,spartan,0.1419807197547661,woDAA
ElectricDevices,5,4,spartan,0.1425839635025645,dp_debug-reg7-delta0.5
ElectricDevices,6,4,sax,0.1002052010116264,none
ElectricDevices,6,4,sfa,0.1567959575337042,none
ElectricDevices,6,4,sfa,0.1543455029078544,var
ElectricDevices,6,4,spartan,0.1687066365316688,woDAA
ElectricDevices,6,4,spartan,0.1701093473771323,dp_debug-reg7-delta0.5
ElectricDevices,7,4,sax,0.1141382291240671,none
ElectricDevices,7,4,sfa,0.1738218179206825,none
ElectricDevices,7,4,sfa,0.1713362664667249,var
ElectricDevices,7,4,spartan,0.1889536200007596,woDAA
ElectricDevices,7,4,spartan,0.1881716561306735,dp_debug-reg7-delta0.5
ElectricDevices,8,4,sax,0.1244601734182572,none
ElectricDevices,8,4,sfa,0.1873302536091973,none
ElectricDevices,8,4,sfa,0.1845546048535839,var
ElectricDevices,8,4,spartan,0.2042002874277891,woDAA
ElectricDevices,8,4,spartan,0.2042002874277891,dp_debug-reg7-delta0.5
ElectricDevices,9,4,sax,0.1442066808798743,none
ElectricDevices,9,4,sfa,0.1984209960548596,none
ElectricDevices,9,4,sfa,0.1952227029903573,var
ElectricDevices,9,4,spartan,0.2171664974822699,woDAA
ElectricDevices,9,4,spartan,0.2042002874277891,dp_debug-reg7-delta0.5
ElectricDevices,10,4,sax,0.1518099153458168,none
ElectricDevices,10,4,sfa,0.207886164191154,none
ElectricDevices,10,4,sfa,0.2043584641239302,var
ElectricDevices,10,4,spartan,0.2285126206870711,woDAA
ElectricDevices,10,4,spartan,0.2231746292918072,dp_debug-reg7-delta0.5
ElectricDevices,4,5,sax,0.0780821821401817,none
ElectricDevices,4,5,sfa,0.1150651354113041,none
ElectricDevices,4,5,sfa,0.1152949118268198,var
ElectricDevices,4,5,spartan,0.1218898151187,woDAA
ElectricDevices,4,5,spartan,0.1425839635025645,dp_debug-reg7-delta0.5
ElectricDevices,5,5,sax,0.0886261534711099,none
ElectricDevices,5,5,sfa,0.1486068327464147,none
ElectricDevices,5,5,sfa,0.1494003791540452,var
ElectricDevices,5,5,spartan,0.1588138887557569,woDAA
ElectricDevices,5,5,spartan,0.1545305402009862,dp_debug-reg7-delta0.5
ElectricDevices,6,5,sax,0.1276490154983401,none
ElectricDevices,6,5,sfa,0.1726440032122033,none
ElectricDevices,6,5,sfa,0.1731300459624812,var
ElectricDevices,6,5,spartan,0.1874205382981539,woDAA
ElectricDevices,6,5,spartan,0.1806815050607763,dp_debug-reg7-delta0.5
ElectricDevices,7,5,sax,0.1500789369726384,none
ElectricDevices,7,5,sfa,0.1913668178037008,none
ElectricDevices,7,5,sfa,0.1916930139491008,var
ElectricDevices,7,5,spartan,0.2089444807338654,woDAA
ElectricDevices,7,5,spartan,0.2128577653110219,dp_debug-reg7-delta0.5
ElectricDevices,8,5,sax,0.1634977639402806,none
ElectricDevices,8,5,sfa,0.205801034211653,none
ElectricDevices,8,5,sfa,0.2064953735752553,var
ElectricDevices,8,5,spartan,0.2252598393149183,woDAA
ElectricDevices,8,5,spartan,0.2311542110823838,dp_debug-reg7-delta0.5
ElectricDevices,9,5,sax,0.1814608859545279,none
ElectricDevices,9,5,sfa,0.2177481294757889,none
ElectricDevices,9,5,sfa,0.2182506414323406,var
ElectricDevices,9,5,spartan,0.2390073983075684,woDAA
ElectricDevices,9,5,spartan,0.2311542110823838,dp_debug-reg7-delta0.5
ElectricDevices,10,5,sax,0.188990405567034,none
ElectricDevices,10,5,sfa,0.2276490959672042,none
ElectricDevices,10,5,sfa,0.2284012144933213,var
ElectricDevices,10,5,spartan,0.2508323925975138,woDAA
ElectricDevices,10,5,spartan,0.2427705726985942,dp_debug-reg7-delta0.5
ElectricDevices,4,6,sax,0.0959182065771108,none
ElectricDevices,4,6,sfa,0.1248927997240154,none
ElectricDevices,4,6,sfa,0.1251721777480811,var
ElectricDevices,4,6,spartan,0.1315170301848766,woDAA
ElectricDevices,4,6,spartan,0.1545305402009862,dp_debug-reg7-delta0.5
ElectricDevices,5,6,sax,0.1174647772242148,none
ElectricDevices,5,6,sfa,0.1618622227783293,none
ElectricDevices,5,6,sfa,0.1622609216059654,var
ElectricDevices,5,6,spartan,0.170842715260524,woDAA
ElectricDevices,5,6,spartan,0.1628919221770472,dp_debug-reg7-delta0.5
ElectricDevices,6,6,sax,0.1530549383361115,none
ElectricDevices,6,6,sfa,0.1878255835255954,none
ElectricDevices,6,6,sfa,0.1871622462920383,var
ElectricDevices,6,6,spartan,0.2012284104662899,woDAA
ElectricDevices,6,6,spartan,0.2042411119342524,dp_debug-reg7-delta0.5
ElectricDevices,7,6,sax,0.1709689002159893,none
ElectricDevices,7,6,sfa,0.2079888668024355,none
ElectricDevices,7,6,sfa,0.2072107403192858,var
ElectricDevices,7,6,spartan,0.22407817462921,woDAA
ElectricDevices,7,6,spartan,0.2188590132656162,dp_debug-reg7-delta0.5
ElectricDevices,8,6,sax,0.1868694801922276,none
ElectricDevices,8,6,sfa,0.2236558036831166,none
ElectricDevices,8,6,sfa,0.2226941135970069,var
ElectricDevices,8,6,spartan,0.241527690979669,woDAA
ElectricDevices,8,6,spartan,0.2479921925338263,dp_debug-reg7-delta0.5
ElectricDevices,9,6,sax,0.2083548883395965,none
ElectricDevices,9,6,sfa,0.2362304767334389,none
ElectricDevices,9,6,sfa,0.2352267196532224,var
ElectricDevices,9,6,spartan,0.2564738965592169,woDAA
ElectricDevices,9,6,spartan,0.2582733093699618,dp_debug-reg7-delta0.5
ElectricDevices,10,6,sax,0.2153224709845022,none
ElectricDevices,10,6,sfa,0.2467900441996134,none
ElectricDevices,10,6,sfa,0.2461432397413814,var
ElectricDevices,10,6,spartan,0.2690735722150602,woDAA
ElectricDevices,10,6,spartan,0.2582733093699618,dp_debug-reg7-delta0.5
ElectricDevices,4,7,sax,0.1088755595777789,none
ElectricDevices,4,7,sfa,0.1331460961391319,none
ElectricDevices,4,7,sfa,0.1331460961391319,var
ElectricDevices,4,7,spartan,0.1405154310801238,woDAA
ElectricDevices,4,7,spartan,0.1628919221770472,dp_debug-reg7-delta0.5
ElectricDevices,5,7,sax,0.136422684142962,none
ElectricDevices,5,7,sfa,0.1720966038857252,none
ElectricDevices,5,7,sfa,0.1720966038857252,var
ElectricDevices,5,7,spartan,0.181311118526517,woDAA
ElectricDevices,5,7,spartan,0.1949513851084429,dp_debug-reg7-delta0.5
ElectricDevices,6,7,sax,0.1787423755763705,none
ElectricDevices,6,7,sfa,0.2001543161479491,none
ElectricDevices,6,7,sfa,0.2001543161479491,var
ElectricDevices,6,7,spartan,0.2131593625275285,woDAA
ElectricDevices,6,7,spartan,0.2248865023978365,dp_debug-reg7-delta0.5
ElectricDevices,7,7,sax,0.1980827553292267,none
ElectricDevices,7,7,sfa,0.2216980104162399,none
ElectricDevices,7,7,sfa,0.2216980104162399,var
ElectricDevices,7,7,spartan,0.2369473967443659,woDAA
ElectricDevices,7,7,spartan,0.2363766022711955,dp_debug-reg7-delta0.5
ElectricDevices,8,7,sax,0.2131088574964889,none
ElectricDevices,8,7,sfa,0.2381812190626221,none
ElectricDevices,8,7,sfa,0.2381812190626221,var
ElectricDevices,8,7,spartan,0.2551669867701162,woDAA
ElectricDevices,8,7,spartan,0.263289885284532,dp_debug-reg7-delta0.5
ElectricDevices,9,7,sax,0.2332921520825286,none
ElectricDevices,9,7,sfa,0.2513875626649187,none
ElectricDevices,9,7,sfa,0.2513875626649187,var
ElectricDevices,9,7,spartan,0.2705275904955201,woDAA
ElectricDevices,9,7,spartan,0.2712395827285578,dp_debug-reg7-delta0.5
ElectricDevices,10,7,sax,0.2412728648100377,none
ElectricDevices,10,7,sfa,0.2624606029564953,none
ElectricDevices,10,7,sfa,0.2624606029564953,var
ElectricDevices,10,7,spartan,0.2835169985699403,woDAA
ElectricDevices,10,7,spartan,0.2864371148304166,dp_debug-reg7-delta0.5
ElectricDevices,4,8,sax,0.1173004475587599,none
ElectricDevices,4,8,sfa,0.1415284246344828,none
ElectricDevices,4,8,sfa,0.1415284246344828,var
ElectricDevices,4,8,spartan,0.1462673482516751,woDAA
ElectricDevices,4,8,spartan,0.1707781421520715,dp_debug-reg7-delta0.5
ElectricDevices,5,8,sax,0.1456094114343281,none
ElectricDevices,5,8,sfa,0.1831086910884153,none
ElectricDevices,5,8,sfa,0.1831086910884153,var
ElectricDevices,5,8,spartan,0.1888047330577396,woDAA
ElectricDevices,5,8,spartan,0.1994926343018119,dp_debug-reg7-delta0.5
ElectricDevices,6,8,sax,0.1886654519987356,none
ElectricDevices,6,8,sfa,0.2121689652573354,none
ElectricDevices,6,8,sfa,0.2121689652573354,var
ElectricDevices,6,8,spartan,0.2217344001637923,woDAA
ElectricDevices,6,8,spartan,0.2286406234126433,dp_debug-reg7-delta0.5
ElectricDevices,7,8,sax,0.2100564667650674,none
ElectricDevices,7,8,sfa,0.2350239027034779,none
ElectricDevices,7,8,sfa,0.2350239027034779,var
ElectricDevices,7,8,spartan,0.2465049141252155,woDAA
ElectricDevices,7,8,spartan,0.2501262175705158,dp_debug-reg7-delta0.5
ElectricDevices,8,8,sax,0.2259212156993002,none
ElectricDevices,8,8,sfa,0.2521581242726518,none
ElectricDevices,8,8,sfa,0.2521581242726518,var
ElectricDevices,8,8,spartan,0.2655946796052469,woDAA
ElectricDevices,8,8,spartan,0.274274461419654,dp_debug-reg7-delta0.5
ElectricDevices,9,8,sax,0.2463227352151765,none
ElectricDevices,9,8,sfa,0.2660522879769841,none
ElectricDevices,9,8,sfa,0.2660522879769841,var
ElectricDevices,9,8,spartan,0.2818271156252989,woDAA
ElectricDevices,9,8,spartan,0.2812735653451303,dp_debug-reg7-delta0.5
ElectricDevices,10,8,sax,0.2540046132322415,none
ElectricDevices,10,8,sfa,0.2778201076310472,none
ElectricDevices,10,8,sfa,0.2778201076310472,var
ElectricDevices,10,8,spartan,0.2954051833245297,woDAA
ElectricDevices,10,8,spartan,0.2960152232803249,dp_debug-reg7-delta0.5
ElectricDevices,4,9,sax,0.1227275240748904,none
ElectricDevices,4,9,sfa,0.148622411053496,none
ElectricDevices,4,9,sfa,0.148622411053496,var
ElectricDevices,4,9,spartan,0.1536120822967764,woDAA
ElectricDevices,4,9,spartan,0.1758616851498701,dp_debug-reg7-delta0.5
ElectricDevices,5,9,sax,0.1540603181962937,none
ElectricDevices,5,9,sfa,0.1914883666996542,none
ElectricDevices,5,9,sfa,0.1914883666996542,var
ElectricDevices,5,9,spartan,0.1975149304154017,woDAA
ElectricDevices,5,9,spartan,0.2053904700532297,dp_debug-reg7-delta0.5
ElectricDevices,6,9,sax,0.1972737105705587,none
ElectricDevices,6,9,sfa,0.221737160213287,none
ElectricDevices,6,9,sfa,0.221737160213287,var
ElectricDevices,6,9,spartan,0.2314947993675566,woDAA
ElectricDevices,6,9,spartan,0.2446976558983784,dp_debug-reg7-delta0.5
ElectricDevices,7,9,sax,0.2228559658766674,none
ElectricDevices,7,9,sfa,0.2455025184505604,none
ElectricDevices,7,9,sfa,0.2455025184505604,var
ElectricDevices,7,9,spartan,0.2569597819780817,woDAA
ElectricDevices,7,9,spartan,0.2627086011671958,dp_debug-reg7-delta0.5
ElectricDevices,8,9,sax,0.2393803397891493,none
ElectricDevices,8,9,sfa,0.2636229802578658,none
ElectricDevices,8,9,sfa,0.2636229802578658,var
ElectricDevices,8,9,spartan,0.27665672112547,woDAA
ElectricDevices,8,9,spartan,0.2852916105108656,dp_debug-reg7-delta0.5
ElectricDevices,9,9,sax,0.2626132674808906,none
ElectricDevices,9,9,sfa,0.2780104940955166,none
ElectricDevices,9,9,sfa,0.2780104940955166,var
ElectricDevices,9,9,spartan,0.2933960755869364,woDAA
ElectricDevices,9,9,spartan,0.2918756689106526,dp_debug-reg7-delta0.5
ElectricDevices,10,9,sax,0.270120173810133,none
ElectricDevices,10,9,sfa,0.2901035947362686,none
ElectricDevices,10,9,sfa,0.2901035947362686,var
ElectricDevices,10,9,spartan,0.3073047346151494,woDAA
ElectricDevices,10,9,spartan,0.3062051038742106,dp_debug-reg7-delta0.5
ElectricDevices,4,10,sax,0.1292839513393789,none
ElectricDevices,4,10,sfa,0.1551251358175057,none
ElectricDevices,4,10,sfa,0.1551251358175057,var
ElectricDevices,4,10,spartan,0.1602033664831339,woDAA
ElectricDevices,4,10,spartan,0.1823832522257497,dp_debug-reg7-delta0.5
ElectricDevices,5,10,sax,0.1585381437477513,none
ElectricDevices,5,10,sfa,0.199792718176024,none
ElectricDevices,5,10,sfa,0.199792718176024,var
ElectricDevices,5,10,spartan,0.2054751366415983,woDAA
ElectricDevices,5,10,spartan,0.2255023770841591,dp_debug-reg7-delta0.5
ElectricDevices,6,10,sax,0.207275194953128,none
ElectricDevices,6,10,sfa,0.2314102475754231,none
ElectricDevices,6,10,sfa,0.2314102475754231,var
ElectricDevices,6,10,spartan,0.2404778038542934,woDAA
ElectricDevices,6,10,spartan,0.2491530999269421,dp_debug-reg7-delta0.5
ElectricDevices,7,10,sax,0.2305897388037124,none
ElectricDevices,7,10,sfa,0.2559715230330943,none
ElectricDevices,7,10,sfa,0.2559715230330943,var
ElectricDevices,7,10,spartan,0.2665868849722924,woDAA
ElectricDevices,7,10,spartan,0.2737153942167251,dp_debug-reg7-delta0.5
ElectricDevices,8,10,sax,0.2472251228537906,none
ElectricDevices,8,10,sfa,0.2747191423777693,none
ElectricDevices,8,10,sfa,0.2747191423777693,var
ElectricDevices,8,10,spartan,0.2869231443307291,woDAA
ElectricDevices,8,10,spartan,0.2955546541563204,dp_debug-reg7-delta0.5
ElectricDevices,9,10,sax,0.2716451843831419,none
ElectricDevices,9,10,sfa,0.2896524397780796,none
ElectricDevices,9,10,sfa,0.2896524397780796,var
ElectricDevices,9,10,spartan,0.304213385740736,woDAA
ElectricDevices,9,10,spartan,0.301834217539828,dp_debug-reg7-delta0.5
ElectricDevices,10,10,sax,0.2805008128782221,none
ElectricDevices,10,10,sfa,0.3020980075184946,none
ElectricDevices,10,10,sfa,0.3020980075184946,var
ElectricDevices,10,10,spartan,0.3184377344458196,woDAA
ElectricDevices,10,10,spartan,0.3270385182122168,dp_debug-reg7-delta0.5
Symbols,4,4,sax,0.1506255693744487,none
Symbols,4,4,sfa,0.1992164706160495,none
Symbols,4,4,sfa,0.1657184804250243,var
Symbols,4,4,spartan,0.2016403129525175,woDAA
Symbols,4,4,spartan,0.2199649367285447,dp_debug-reg7-delta0.5
Symbols,5,4,sax,0.2341687008986672,none
Symbols,5,4,sfa,0.2272962835332355,none
Symbols,5,4,sfa,0.2001353012403185,var
Symbols,5,4,spartan,0.2592406415380971,woDAA
Symbols,5,4,spartan,0.2589010576145903,dp_debug-reg7-delta0.5
Symbols,6,4,sax,0.307468382532661,none
Symbols,6,4,sfa,0.2581505635844064,none
Symbols,6,4,sfa,0.2378445351735927,var
Symbols,6,4,spartan,0.3337136627128764,woDAA
Symbols,6,4,spartan,0.2899138746271578,dp_debug-reg7-delta0.5
Symbols,7,4,sax,0.3470414441969192,none
Symbols,7,4,sfa,0.2852057039540298,none
Symbols,7,4,sfa,0.2692961344336276,var
Symbols,7,4,spartan,0.3415175236295709,woDAA
Symbols,7,4,spartan,0.3231982365463704,dp_debug-reg7-delta0.5
Symbols,8,4,sax,0.3755111655306207,none
Symbols,8,4,sfa,0.2957857736655495,none
Symbols,8,4,sfa,0.2731154361874761,var
Symbols,8,4,spartan,0.3441947440282706,woDAA
Symbols,8,4,spartan,0.3481615281332014,dp_debug-reg7-delta0.5
Symbols,9,4,sax,0.3787457326693222,none
Symbols,9,4,sfa,0.344993877756688,none
Symbols,9,4,sfa,0.3680690885545059,var
Symbols,9,4,spartan,0.4614647527291942,woDAA
Symbols,9,4,spartan,0.3481615281332014,dp_debug-reg7-delta0.5
Symbols,10,4,sax,0.367232534766407,none
Symbols,10,4,sfa,0.3475805840311389,none
Symbols,10,4,sfa,0.3758315854383949,var
Symbols,10,4,spartan,0.4312241508723709,woDAA
Symbols,10,4,spartan,0.3680807191638523,dp_debug-reg7-delta0.5
Symbols,4,5,sax,0.2163300096348896,none
Symbols,4,5,sfa,0.2131805988528952,none
Symbols,4,5,sfa,0.220818121071523,var
Symbols,4,5,spartan,0.2189059847452926,woDAA
Symbols,4,5,spartan,0.2589010576145903,dp_debug-reg7-delta0.5
Symbols,5,5,sax,0.268837292703207,none
Symbols,5,5,sfa,0.2437185201207877,none
Symbols,5,5,sfa,0.2622142777286223,var
Symbols,5,5,spartan,0.2789878059796442,woDAA
Symbols,5,5,spartan,0.2899138746271578,dp_debug-reg7-delta0.5
Symbols,6,5,sax,0.3321662855536405,none
Symbols,6,5,sfa,0.2765395054049798,none
Symbols,6,5,sfa,0.2999345314278874,var
Symbols,6,5,spartan,0.3514189227149952,woDAA
Symbols,6,5,spartan,0.3231982365463704,dp_debug-reg7-delta0.5
Symbols,7,5,sax,0.3768422890860157,none
Symbols,7,5,sfa,0.3046574674104987,none
Symbols,7,5,sfa,0.3343798110893195,var
Symbols,7,5,spartan,0.3691530851251981,woDAA
Symbols,7,5,spartan,0.3536610161842045,dp_debug-reg7-delta0.5
Symbols,8,5,sax,0.411308320686632,none
Symbols,8,5,sfa,0.3161143685931455,none
Symbols,8,5,sfa,0.341621003841339,var
Symbols,8,5,spartan,0.373604611461766,woDAA
Symbols,8,5,spartan,0.4045934771497775,dp_debug-reg7-delta0.5
Symbols,9,5,sax,0.4289389344286033,none
Symbols,9,5,sfa,0.3658832599440074,none
Symbols,9,5,sfa,0.4342299701983409,var
Symbols,9,5,spartan,0.4887970487155709,woDAA
Symbols,9,5,spartan,0.4045934771497775,dp_debug-reg7-delta0.5
Symbols,10,5,sax,0.4392188593207012,none
Symbols,10,5,sfa,0.370413075115138,none
Symbols,10,5,sfa,0.4405595371844535,var
Symbols,10,5,spartan,0.4610080547923441,woDAA
Symbols,10,5,spartan,0.4127456556863146,dp_debug-reg7-delta0.5
Symbols,4,6,sax,0.2282001868989129,none
Symbols,4,6,sfa,0.2309902924805286,none
Symbols,4,6,sfa,0.2337881523218636,var
Symbols,4,6,spartan,0.2309971468926727,woDAA
Symbols,4,6,spartan,0.2899138746271578,dp_debug-reg7-delta0.5
Symbols,5,6,sax,0.2942880957160779,none
Symbols,5,6,sfa,0.2627175203022052,none
Symbols,5,6,sfa,0.2758373090923797,var
Symbols,5,6,spartan,0.2943594376632387,woDAA
Symbols,5,6,spartan,0.3231982365463704,dp_debug-reg7-delta0.5
Symbols,6,6,sax,0.3440547450985574,none
Symbols,6,6,sfa,0.2968368042803553,none
Symbols,6,6,sfa,0.3136337042506436,var
Symbols,6,6,spartan,0.365620126893428,woDAA
Symbols,6,6,spartan,0.3536610161842045,dp_debug-reg7-delta0.5
Symbols,7,6,sax,0.3888575995603794,none
Symbols,7,6,sfa,0.325070932256897,none
Symbols,7,6,sfa,0.3481966996451881,var
Symbols,7,6,spartan,0.3851453910907113,woDAA
Symbols,7,6,spartan,0.3613019907315178,dp_debug-reg7-delta0.5
Symbols,8,6,sax,0.432007963196751,none
Symbols,8,6,sfa,0.3368078490475586,none
Symbols,8,6,sfa,0.3564900434289011,var
Symbols,8,6,spartan,0.3905709437136748,woDAA
Symbols,8,6,spartan,0.4616427176995084,dp_debug-reg7-delta0.5
Symbols,9,6,sax,0.4617591657611685,none
Symbols,9,6,sfa,0.3885565396735368,none
Symbols,9,6,sfa,0.455357329283857,var
Symbols,9,6,spartan,0.5034760497696047,woDAA
Symbols,9,6,spartan,0.4678959686275519,dp_debug-reg7-delta0.5
Symbols,10,6,sax,0.4800660171023794,none
Symbols,10,6,sfa,0.3948198517133269,none
Symbols,10,6,sfa,0.4629106404967202,var
Symbols,10,6,spartan,0.4788620397226567,woDAA
Symbols,10,6,spartan,0.4678959686275519,dp_debug-reg7-delta0.5
Symbols,4,7,sax,0.2458845435767256,none
Symbols,4,7,sfa,0.2405385609629432,none
Symbols,4,7,sfa,0.2393490154930973,var
Symbols,4,7,spartan,0.236390521438245,woDAA
Symbols,4,7,spartan,0.3231982365463704,dp_debug-reg7-delta0.5
Symbols,5,7,sax,0.31526300762656,none
Symbols,5,7,sfa,0.2858182818285776,none
Symbols,5,7,sfa,0.2838305276346721,var
Symbols,5,7,spartan,0.2995295056148526,woDAA
Symbols,5,7,spartan,0.3536610161842045,dp_debug-reg7-delta0.5
Symbols,6,7,sax,0.3731927723281534,none
Symbols,6,7,sfa,0.3220897842074834,none
Symbols,6,7,sfa,0.3232784200206222,var
Symbols,6,7,spartan,0.3704220370068454,woDAA
Symbols,6,7,spartan,0.3808742355762819,dp_debug-reg7-delta0.5
Symbols,7,7,sax,0.4086496818732846,none
Symbols,7,7,sfa,0.3577528952621903,none
Symbols,7,7,sfa,0.3606421011239925,var
Symbols,7,7,spartan,0.3895807183571776,woDAA
Symbols,7,7,spartan,0.3837454047644685,dp_debug-reg7-delta0.5
Symbols,8,7,sax,0.4462347271721501,none
Symbols,8,7,sfa,0.3713883759685884,none
Symbols,8,7,sfa,0.3693128851720865,var
Symbols,8,7,spartan,0.3957560695972712,woDAA
Symbols,8,7,spartan,0.4842057484020738,dp_debug-reg7-delta0.5
Symbols,9,7,sax,0.4779039665071217,none
Symbols,9,7,sfa,0.4263800631391336,none
Symbols,9,7,sfa,0.46513622461035,var
Symbols,9,7,spartan,0.5102231727730445,woDAA
Symbols,9,7,spartan,0.5132418389261169,dp_debug-reg7-delta0.5
Symbols,10,7,sax,0.5023104342010983,none
Symbols,10,7,sfa,0.4347255449536883,none
Symbols,10,7,sfa,0.4724430420605165,var
Symbols,10,7,spartan,0.4850514170601039,woDAA
Symbols,10,7,spartan,0.5208250099991831,dp_debug-reg7-delta0.5
Symbols,4,8,sax,0.2772679471603455,none
Symbols,4,8,sfa,0.2584929470574637,none
Symbols,4,8,sfa,0.2503676104796288,var
Symbols,4,8,spartan,0.2440655833658878,woDAA
Symbols,4,8,spartan,0.3338380954398083,dp_debug-reg7-delta0.5
Symbols,5,8,sax,0.3528598866219555,none
Symbols,5,8,sfa,0.3053373098212277,none
Symbols,5,8,sfa,0.2953308336549296,var
Symbols,5,8,spartan,0.3077418453764196,woDAA
Symbols,5,8,spartan,0.3613019907315178,dp_debug-reg7-delta0.5
Symbols,6,8,sax,0.4046742351531538,none
Symbols,6,8,sfa,0.3452763747986269,none
Symbols,6,8,sfa,0.3351046732702469,var
Symbols,6,8,spartan,0.3791174231584013,woDAA
Symbols,6,8,spartan,0.3837454047644685,dp_debug-reg7-delta0.5
Symbols,7,8,sax,0.4462322340979816,none
Symbols,7,8,sfa,0.3804292313728892,none
Symbols,7,8,sfa,0.3725484802619405,var
Symbols,7,8,spartan,0.3987103189524735,woDAA
Symbols,7,8,spartan,0.3976768408686617,dp_debug-reg7-delta0.5
Symbols,8,8,sax,0.4770158408557033,none
Symbols,8,8,sfa,0.3928096065488942,none
Symbols,8,8,sfa,0.382072753538754,var
Symbols,8,8,spartan,0.404994198182721,woDAA
Symbols,8,8,spartan,0.5208250099991831,dp_debug-reg7-delta0.5
Symbols,9,8,sax,0.5023821315935925,none
Symbols,9,8,sfa,0.4846491685235968,none
Symbols,9,8,sfa,0.4837860688526773,var
Symbols,9,8,spartan,0.5214431530161355,woDAA
Symbols,9,8,spartan,0.5228815702838441,dp_debug-reg7-delta0.5
